time	V(cuadrada)	V(vout)
7.742491399758266e-01	0.000000e+00	1.232968e-01
7.743491399758266e-01	0.000000e+00	1.229481e-01
7.744491399758265e-01	0.000000e+00	1.225925e-01
7.746491399758265e-01	0.000000e+00	1.218698e-01
7.748491399758265e-01	0.000000e+00	1.211308e-01
7.750491399758265e-01	0.000000e+00	1.203781e-01
7.752491399758265e-01	0.000000e+00	1.196135e-01
7.755491399758264e-01	0.000000e+00	1.184459e-01
7.756919971186835e-01	0.000000e+00	1.178813e-01
7.758348542615406e-01	0.000000e+00	1.173100e-01
7.759777114043978e-01	0.000000e+00	1.167318e-01
7.761205685472550e-01	0.000000e+00	1.161470e-01
7.762634256901121e-01	0.000000e+00	1.155553e-01
7.764062828329692e-01	0.000000e+00	1.149569e-01
7.765491399758263e-01	0.000000e+00	1.143517e-01
7.768491399758263e-01	0.000000e+00	1.130559e-01
7.770062828329691e-01	0.000000e+00	1.123635e-01
7.771634256901120e-01	0.000000e+00	1.116651e-01
7.773205685472548e-01	0.000000e+00	1.109608e-01
7.774777114043976e-01	0.000000e+00	1.102505e-01
7.776348542615404e-01	0.000000e+00	1.095343e-01
7.777919971186833e-01	0.000000e+00	1.088122e-01
7.779491399758262e-01	0.000000e+00	1.080842e-01
7.781491399758261e-01	0.000000e+00	1.071537e-01
7.783491399758261e-01	0.000000e+00	1.062201e-01
7.785491399758261e-01	0.000000e+00	1.052835e-01
7.787491399758261e-01	0.000000e+00	1.043440e-01
7.789491399758260e-01	0.000000e+00	1.034014e-01
7.791491399758260e-01	0.000000e+00	1.024558e-01
7.793491399758260e-01	0.000000e+00	1.015072e-01
7.796205685472546e-01	0.000000e+00	1.002145e-01
7.798919971186831e-01	0.000000e+00	9.891987e-02
7.801634256901117e-01	0.000000e+00	9.762330e-02
7.804348542615401e-01	0.000000e+00	9.632479e-02
7.807062828329687e-01	0.000000e+00	9.502435e-02
7.809777114043972e-01	0.000000e+00	9.372197e-02
7.812491399758258e-01	0.000000e+00	9.241766e-02
7.815777114043971e-01	0.000000e+00	9.084382e-02
7.819062828329686e-01	0.000000e+00	8.927844e-02
7.822348542615399e-01	0.000000e+00	8.772151e-02
7.825634256901114e-01	0.000000e+00	8.617304e-02
7.828919971186827e-01	0.000000e+00	8.463303e-02
7.832205685472542e-01	0.000000e+00	8.310148e-02
7.835491399758255e-01	0.000000e+00	8.157838e-02
7.842919971186826e-01	0.000000e+00	7.816702e-02
7.850348542615396e-01	0.000000e+00	7.483924e-02
7.857777114043967e-01	0.000000e+00	7.159505e-02
7.865205685472538e-01	0.000000e+00	6.843443e-02
7.872634256901109e-01	0.000000e+00	6.535740e-02
7.880062828329679e-01	0.000000e+00	6.236396e-02
7.887491399758250e-01	0.000000e+00	5.945409e-02
7.897491399758249e-01	0.000000e+00	5.570734e-02
7.907491399758247e-01	0.000000e+00	5.213318e-02
7.917491399758246e-01	0.000000e+00	4.873162e-02
7.927491399758245e-01	0.000000e+00	4.550266e-02
7.937491399758244e-01	0.000000e+00	4.244630e-02
7.947491399758243e-01	0.000000e+00	3.956253e-02
7.957491399758242e-01	0.000000e+00	3.685136e-02
7.963564056935636e-01	0.000000e+00	3.528202e-02
7.969636714113030e-01	0.000000e+00	3.376674e-02
7.975709371290424e-01	0.000000e+00	3.230554e-02
7.981782028467819e-01	0.000000e+00	3.089841e-02
7.987854685645213e-01	0.000000e+00	2.954534e-02
7.993927342822607e-01	0.000000e+00	2.824634e-02
8.000000000000000e-01	0.000000e+00	2.700142e-02
8.000263684237487e-01	1.000000e+00	2.799286e-02
8.000370834377183e-01	1.000000e+00	2.788107e-02
8.000429183822801e-01	1.000000e+00	2.912099e-02
8.000458460850389e-01	1.000000e+00	2.890012e-02
8.000474295158855e-01	1.000000e+00	2.937845e-02
8.000482997213322e-01	1.000000e+00	2.947775e-02
8.000488747287240e-01	1.000000e+00	2.934773e-02
8.000490577762859e-01	1.000000e+00	2.951882e-02
8.000491472097878e-01	1.000000e+00	2.958005e-02
8.000491916304799e-01	1.000000e+00	2.957173e-02
8.000492339582335e-01	1.000000e+00	2.955114e-02
8.000492803845828e-01	1.000000e+00	2.953490e-02
8.000641305196295e-01	1.000000e+00	3.180149e-02
8.000789806546763e-01	1.000000e+00	3.479199e-02
8.000938307897231e-01	1.000000e+00	3.850640e-02
8.001086809247697e-01	1.000000e+00	4.294474e-02
8.001235310598165e-01	1.000000e+00	4.810700e-02
8.001383811948632e-01	1.000000e+00	5.399317e-02
8.001532313299100e-01	1.000000e+00	6.060326e-02
8.002532313299100e-01	1.000000e+00	1.210309e-01
8.003532313299100e-01	1.000000e+00	2.065137e-01
8.004532313299100e-01	1.000000e+00	3.114894e-01
8.005532313299100e-01	1.000000e+00	4.301556e-01
8.006532313299100e-01	1.000000e+00	5.566973e-01
8.007532313299099e-01	1.000000e+00	6.854813e-01
8.008532313299099e-01	1.000000e+00	8.112448e-01
8.009532313299099e-01	1.000000e+00	9.292414e-01
8.010532313299099e-01	1.000000e+00	1.035373e+00
8.011532313299099e-01	1.000000e+00	1.126274e+00
8.012532313299099e-01	1.000000e+00	1.199380e+00
8.013532313299099e-01	1.000000e+00	1.252944e+00
8.014532313299099e-01	1.000000e+00	1.286045e+00
8.015532313299099e-01	1.000000e+00	1.298547e+00
8.016532313299098e-01	1.000000e+00	1.291048e+00
8.017532313299098e-01	1.000000e+00	1.264801e+00
8.018532313299098e-01	1.000000e+00	1.221621e+00
8.019532313299098e-01	1.000000e+00	1.163775e+00
8.020532313299098e-01	1.000000e+00	1.093875e+00
8.021532313299098e-01	1.000000e+00	1.014753e+00
8.022532313299098e-01	1.000000e+00	9.293531e-01
8.023532313299098e-01	1.000000e+00	8.406155e-01
8.024532313299098e-01	1.000000e+00	7.513791e-01
8.025532313299097e-01	1.000000e+00	6.642852e-01
8.026532313299097e-01	1.000000e+00	5.817085e-01
8.027532313299097e-01	1.000000e+00	5.056877e-01
8.028532313299097e-01	1.000000e+00	4.378878e-01
8.029532313299097e-01	1.000000e+00	3.795646e-01
8.030532313299097e-01	1.000000e+00	3.315592e-01
8.031532313299097e-01	1.000000e+00	2.942937e-01
8.032532313299097e-01	1.000000e+00	2.677965e-01
8.033532313299097e-01	1.000000e+00	2.517239e-01
8.034532313299096e-01	1.000000e+00	2.454078e-01
8.035532313299096e-01	1.000000e+00	2.478971e-01
8.036532313299096e-01	1.000000e+00	2.580189e-01
8.037532313299096e-01	1.000000e+00	2.744296e-01
8.038532313299096e-01	1.000000e+00	2.956812e-01
8.039532313299096e-01	1.000000e+00	3.202725e-01
8.040532313299096e-01	1.000000e+00	3.467125e-01
8.041532313299096e-01	1.000000e+00	3.735634e-01
8.042532313299096e-01	1.000000e+00	3.994940e-01
8.043532313299095e-01	1.000000e+00	4.233100e-01
8.044532313299095e-01	1.000000e+00	4.439918e-01
8.045532313299095e-01	1.000000e+00	4.607094e-01
8.046532313299095e-01	1.000000e+00	4.728436e-01
8.047532313299095e-01	1.000000e+00	4.799835e-01
8.048532313299095e-01	1.000000e+00	4.819323e-01
8.049532313299095e-01	1.000000e+00	4.786898e-01
8.050532313299095e-01	1.000000e+00	4.704450e-01
8.051532313299095e-01	1.000000e+00	4.575470e-01
8.052532313299094e-01	1.000000e+00	4.404882e-01
8.053532313299094e-01	1.000000e+00	4.198686e-01
8.054532313299094e-01	1.000000e+00	3.963739e-01
8.055532313299094e-01	1.000000e+00	3.707381e-01
8.056532313299094e-01	1.000000e+00	3.437212e-01
8.057532313299094e-01	1.000000e+00	3.160736e-01
8.058532313299094e-01	1.000000e+00	2.885183e-01
8.059532313299094e-01	1.000000e+00	2.617203e-01
8.060532313299094e-01	1.000000e+00	2.362753e-01
8.061532313299093e-01	1.000000e+00	2.126875e-01
8.062532313299093e-01	1.000000e+00	1.913657e-01
8.063532313299093e-01	1.000000e+00	1.726098e-01
8.064532313299093e-01	1.000000e+00	1.566155e-01
8.065532313299093e-01	1.000000e+00	1.434688e-01
8.066532313299093e-01	1.000000e+00	1.331581e-01
8.067532313299093e-01	1.000000e+00	1.255754e-01
8.068532313299093e-01	1.000000e+00	1.205339e-01
8.069532313299093e-01	1.000000e+00	1.177742e-01
8.070532313299092e-01	1.000000e+00	1.169852e-01
8.071532313299092e-01	1.000000e+00	1.178122e-01
8.072532313299092e-01	1.000000e+00	1.198794e-01
8.073532313299092e-01	1.000000e+00	1.227972e-01
8.074532313299092e-01	1.000000e+00	1.261843e-01
8.075532313299092e-01	1.000000e+00	1.296727e-01
8.076532313299092e-01	1.000000e+00	1.329263e-01
8.077532313299092e-01	1.000000e+00	1.356438e-01
8.078532313299092e-01	1.000000e+00	1.375722e-01
8.079532313299091e-01	1.000000e+00	1.385061e-01
8.080532313299091e-01	1.000000e+00	1.382968e-01
8.081532313299091e-01	1.000000e+00	1.368472e-01
8.082532313299091e-01	1.000000e+00	1.341173e-01
8.083532313299091e-01	1.000000e+00	1.301144e-01
8.084532313299091e-01	1.000000e+00	1.248963e-01
8.085532313299091e-01	1.000000e+00	1.185582e-01
8.086532313299091e-01	1.000000e+00	1.112332e-01
8.087532313299091e-01	1.000000e+00	1.030786e-01
8.088532313299091e-01	1.000000e+00	9.427432e-02
8.089532313299090e-01	1.000000e+00	8.500891e-02
8.090532313299090e-01	1.000000e+00	7.547869e-02
8.091532313299090e-01	1.000000e+00	6.587365e-02
8.092532313299090e-01	1.000000e+00	5.637804e-02
8.093532313299090e-01	1.000000e+00	4.715770e-02
8.094532313299090e-01	1.000000e+00	3.836230e-02
8.095532313299090e-01	1.000000e+00	3.011482e-02
8.096532313299090e-01	1.000000e+00	2.251583e-02
8.097532313299090e-01	1.000000e+00	1.563517e-02
8.098532313299089e-01	1.000000e+00	9.518400e-03
8.099532313299089e-01	1.000000e+00	4.180491e-03
8.100532313299089e-01	1.000000e+00	-3.857992e-04
8.101532313299089e-01	1.000000e+00	-4.214554e-03
8.102532313299089e-01	1.000000e+00	-7.356952e-03
8.103532313299089e-01	1.000000e+00	-9.884735e-03
8.104532313299089e-01	1.000000e+00	-1.187966e-02
8.105532313299089e-01	1.000000e+00	-1.343644e-02
8.106532313299089e-01	1.000000e+00	-1.465199e-02
8.107532313299088e-01	1.000000e+00	-1.562844e-02
8.108532313299088e-01	1.000000e+00	-1.646275e-02
8.109532313299088e-01	1.000000e+00	-1.725025e-02
8.110532313299088e-01	1.000000e+00	-1.807502e-02
8.111532313299088e-01	1.000000e+00	-1.901438e-02
8.112532313299088e-01	1.000000e+00	-2.013028e-02
8.113532313299088e-01	1.000000e+00	-2.147481e-02
8.114532313299088e-01	1.000000e+00	-2.308279e-02
8.115532313299088e-01	1.000000e+00	-2.497832e-02
8.116532313299087e-01	1.000000e+00	-2.716843e-02
8.117532313299087e-01	1.000000e+00	-2.965054e-02
8.118532313299087e-01	1.000000e+00	-3.240695e-02
8.119532313299087e-01	1.000000e+00	-3.541306e-02
8.120532313299087e-01	1.000000e+00	-3.863236e-02
8.121532313299087e-01	1.000000e+00	-4.202505e-02
8.122532313299087e-01	1.000000e+00	-4.554334e-02
8.123532313299087e-01	1.000000e+00	-4.914006e-02
8.124532313299087e-01	1.000000e+00	-5.276399e-02
8.125532313299086e-01	1.000000e+00	-5.636827e-02
8.126532313299086e-01	1.000000e+00	-5.990542e-02
8.127532313299086e-01	1.000000e+00	-6.333533e-02
8.128532313299086e-01	1.000000e+00	-6.661984e-02
8.129532313299086e-01	1.000000e+00	-6.973023e-02
8.130532313299086e-01	1.000000e+00	-7.264122e-02
8.131532313299086e-01	1.000000e+00	-7.533785e-02
8.132532313299086e-01	1.000000e+00	-7.780906e-02
8.133532313299086e-01	1.000000e+00	-8.005391e-02
8.134532313299085e-01	1.000000e+00	-8.207476e-02
8.135532313299085e-01	1.000000e+00	-8.388305e-02
8.136532313299085e-01	1.000000e+00	-8.549215e-02
8.137532313299085e-01	1.000000e+00	-8.692284e-02
8.138532313299085e-01	1.000000e+00	-8.819595e-02
8.140532313299085e-01	1.000000e+00	-9.037271e-02
8.141532313299085e-01	1.000000e+00	-9.132852e-02
8.142532313299085e-01	1.000000e+00	-9.222919e-02
8.143532313299084e-01	1.000000e+00	-9.310050e-02
8.144532313299084e-01	1.000000e+00	-9.396280e-02
8.145532313299084e-01	1.000000e+00	-9.483696e-02
8.146532313299084e-01	1.000000e+00	-9.573749e-02
8.147532313299084e-01	1.000000e+00	-9.667864e-02
8.148532313299084e-01	1.000000e+00	-9.766786e-02
8.149532313299084e-01	1.000000e+00	-9.871216e-02
8.150532313299084e-01	1.000000e+00	-9.981187e-02
8.151532313299084e-01	1.000000e+00	-1.009672e-01
8.152532313299083e-01	1.000000e+00	-1.021723e-01
8.153532313299083e-01	1.000000e+00	-1.034218e-01
8.154532313299083e-01	1.000000e+00	-1.047051e-01
8.155532313299083e-01	1.000000e+00	-1.060131e-01
8.156532313299083e-01	1.000000e+00	-1.073327e-01
8.157532313299083e-01	1.000000e+00	-1.086529e-01
8.158532313299083e-01	1.000000e+00	-1.099599e-01
8.159532313299083e-01	1.000000e+00	-1.112431e-01
8.160532313299083e-01	1.000000e+00	-1.124897e-01
8.161532313299082e-01	1.000000e+00	-1.136909e-01
8.162532313299082e-01	1.000000e+00	-1.148364e-01
8.163532313299082e-01	1.000000e+00	-1.159206e-01
8.164532313299082e-01	1.000000e+00	-1.169365e-01
8.165532313299082e-01	1.000000e+00	-1.178819e-01
8.166532313299082e-01	1.000000e+00	-1.187536e-01
8.167532313299082e-01	1.000000e+00	-1.195530e-01
8.168532313299082e-01	1.000000e+00	-1.202801e-01
8.169532313299082e-01	1.000000e+00	-1.209397e-01
8.170532313299081e-01	1.000000e+00	-1.215344e-01
8.171532313299081e-01	1.000000e+00	-1.220713e-01
8.173532313299081e-01	1.000000e+00	-1.229933e-01
8.175532313299081e-01	1.000000e+00	-1.237599e-01
8.176532313299081e-01	1.000000e+00	-1.241017e-01
8.177532313299081e-01	1.000000e+00	-1.244255e-01
8.178532313299081e-01	1.000000e+00	-1.247356e-01
8.179532313299080e-01	1.000000e+00	-1.250384e-01
8.180532313299080e-01	1.000000e+00	-1.253367e-01
8.181532313299080e-01	1.000000e+00	-1.256352e-01
8.182532313299080e-01	1.000000e+00	-1.259349e-01
8.183532313299080e-01	1.000000e+00	-1.262386e-01
8.184532313299080e-01	1.000000e+00	-1.265455e-01
8.185532313299080e-01	1.000000e+00	-1.268566e-01
8.186532313299080e-01	1.000000e+00	-1.271695e-01
8.187532313299080e-01	1.000000e+00	-1.274839e-01
8.188532313299079e-01	1.000000e+00	-1.277962e-01
8.190532313299079e-01	1.000000e+00	-1.284068e-01
8.192532313299079e-01	1.000000e+00	-1.289779e-01
8.193532313299079e-01	1.000000e+00	-1.292416e-01
8.194532313299079e-01	1.000000e+00	-1.294861e-01
8.195532313299079e-01	1.000000e+00	-1.297106e-01
8.196532313299079e-01	1.000000e+00	-1.299115e-01
8.197532313299078e-01	1.000000e+00	-1.300887e-01
8.198532313299078e-01	1.000000e+00	-1.302396e-01
8.199532313299078e-01	1.000000e+00	-1.303650e-01
8.200532313299078e-01	1.000000e+00	-1.304632e-01
8.201532313299078e-01	1.000000e+00	-1.305359e-01
8.202532313299078e-01	1.000000e+00	-1.305823e-01
8.203532313299078e-01	1.000000e+00	-1.306049e-01
8.205532313299078e-01	1.000000e+00	-1.305812e-01
8.207532313299077e-01	1.000000e+00	-1.304782e-01
8.209532313299077e-01	1.000000e+00	-1.303109e-01
8.210532313299077e-01	1.000000e+00	-1.302077e-01
8.211532313299077e-01	1.000000e+00	-1.300946e-01
8.212532313299077e-01	1.000000e+00	-1.299719e-01
8.213532313299077e-01	1.000000e+00	-1.298424e-01
8.214532313299077e-01	1.000000e+00	-1.297058e-01
8.215532313299077e-01	1.000000e+00	-1.295645e-01
8.216532313299076e-01	1.000000e+00	-1.294178e-01
8.217532313299076e-01	1.000000e+00	-1.292675e-01
8.218532313299076e-01	1.000000e+00	-1.291125e-01
8.219532313299076e-01	1.000000e+00	-1.289541e-01
8.220532313299076e-01	1.000000e+00	-1.287908e-01
8.222532313299076e-01	1.000000e+00	-1.284506e-01
8.223389456156218e-01	1.000000e+00	-1.282993e-01
8.224246599013362e-01	1.000000e+00	-1.281425e-01
8.225103741870504e-01	1.000000e+00	-1.279800e-01
8.225960884727647e-01	1.000000e+00	-1.278120e-01
8.226818027584789e-01	1.000000e+00	-1.276384e-01
8.227675170441933e-01	1.000000e+00	-1.274592e-01
8.228532313299075e-01	1.000000e+00	-1.272744e-01
8.230532313299075e-01	1.000000e+00	-1.268143e-01
8.231532313299075e-01	1.000000e+00	-1.265698e-01
8.233532313299075e-01	1.000000e+00	-1.260498e-01
8.235532313299074e-01	1.000000e+00	-1.254895e-01
8.237532313299074e-01	1.000000e+00	-1.248906e-01
8.238532313299074e-01	1.000000e+00	-1.245763e-01
8.239532313299074e-01	1.000000e+00	-1.242550e-01
8.240532313299074e-01	1.000000e+00	-1.239268e-01
8.241532313299074e-01	1.000000e+00	-1.235918e-01
8.242532313299074e-01	1.000000e+00	-1.232498e-01
8.243532313299073e-01	1.000000e+00	-1.229009e-01
8.244532313299073e-01	1.000000e+00	-1.225451e-01
8.246532313299073e-01	1.000000e+00	-1.218221e-01
8.248532313299073e-01	1.000000e+00	-1.210828e-01
8.250532313299073e-01	1.000000e+00	-1.203299e-01
8.252532313299072e-01	1.000000e+00	-1.195651e-01
8.255532313299072e-01	1.000000e+00	-1.183972e-01
8.256960884727643e-01	1.000000e+00	-1.178324e-01
8.258389456156214e-01	1.000000e+00	-1.172609e-01
8.259818027584785e-01	1.000000e+00	-1.166826e-01
8.261246599013358e-01	1.000000e+00	-1.160976e-01
8.262675170441929e-01	1.000000e+00	-1.155058e-01
8.264103741870500e-01	1.000000e+00	-1.149072e-01
8.265532313299071e-01	1.000000e+00	-1.143019e-01
8.268532313299071e-01	1.000000e+00	-1.130057e-01
8.270103741870499e-01	1.000000e+00	-1.123130e-01
8.271675170441928e-01	1.000000e+00	-1.116145e-01
8.273246599013356e-01	1.000000e+00	-1.109100e-01
8.274818027584784e-01	1.000000e+00	-1.101996e-01
8.276389456156212e-01	1.000000e+00	-1.094834e-01
8.277960884727641e-01	1.000000e+00	-1.087612e-01
8.279532313299069e-01	1.000000e+00	-1.080330e-01
8.281532313299069e-01	1.000000e+00	-1.071024e-01
8.283532313299069e-01	1.000000e+00	-1.061688e-01
8.285532313299069e-01	1.000000e+00	-1.052321e-01
8.287532313299069e-01	1.000000e+00	-1.042925e-01
8.289532313299068e-01	1.000000e+00	-1.033499e-01
8.291532313299068e-01	1.000000e+00	-1.024043e-01
8.293532313299068e-01	1.000000e+00	-1.014556e-01
8.296246599013354e-01	1.000000e+00	-1.001628e-01
8.298960884727639e-01	1.000000e+00	-9.886815e-02
8.301675170441924e-01	1.000000e+00	-9.757153e-02
8.304389456156209e-01	1.000000e+00	-9.627299e-02
8.307103741870495e-01	1.000000e+00	-9.497253e-02
8.309818027584780e-01	1.000000e+00	-9.367015e-02
8.312532313299066e-01	1.000000e+00	-9.236585e-02
8.315818027584779e-01	1.000000e+00	-9.079207e-02
8.319103741870494e-01	1.000000e+00	-8.922675e-02
8.322389456156207e-01	1.000000e+00	-8.766990e-02
8.325675170441922e-01	1.000000e+00	-8.612151e-02
8.328960884727635e-01	1.000000e+00	-8.458159e-02
8.332246599013350e-01	1.000000e+00	-8.305014e-02
8.335532313299063e-01	1.000000e+00	-8.152716e-02
8.342960884727634e-01	1.000000e+00	-7.811609e-02
8.350389456156204e-01	1.000000e+00	-7.478862e-02
8.357818027584775e-01	1.000000e+00	-7.154477e-02
8.365246599013346e-01	1.000000e+00	-6.838452e-02
8.372675170441917e-01	1.000000e+00	-6.530789e-02
8.380103741870487e-01	1.000000e+00	-6.231486e-02
8.387532313299058e-01	1.000000e+00	-5.940545e-02
8.397532313299056e-01	1.000000e+00	-5.565929e-02
8.407532313299055e-01	1.000000e+00	-5.208572e-02
8.417532313299054e-01	1.000000e+00	-4.868474e-02
8.427532313299053e-01	1.000000e+00	-4.545636e-02
8.437532313299052e-01	1.000000e+00	-4.240057e-02
8.447532313299051e-01	1.000000e+00	-3.951737e-02
8.457532313299050e-01	1.000000e+00	-3.680676e-02
8.463532313299049e-01	1.000000e+00	-3.525605e-02
8.469532313299049e-01	1.000000e+00	-3.375820e-02
8.475532313299048e-01	1.000000e+00	-3.231320e-02
8.481532313299047e-01	1.000000e+00	-3.092106e-02
8.487532313299047e-01	1.000000e+00	-2.958176e-02
8.493532313299046e-01	1.000000e+00	-2.829532e-02
8.499532313299045e-01	1.000000e+00	-2.706173e-02
8.500000000010001e-01	9.999792e-01	-2.696720e-02
8.500250320289200e-01	0.000000e+00	-2.792242e-02
8.500350827215331e-01	0.000000e+00	-2.769405e-02
8.500405606876466e-01	0.000000e+00	-2.889995e-02
8.500433025086850e-01	0.000000e+00	-2.863114e-02
8.500447865698095e-01	0.000000e+00	-2.907612e-02
8.500456042524716e-01	0.000000e+00	-2.919147e-02
8.500461490330002e-01	0.000000e+00	-2.903106e-02
8.500463174218126e-01	0.000000e+00	-2.918877e-02
8.500464042050248e-01	0.000000e+00	-2.926084e-02
8.500464466794718e-01	0.000000e+00	-2.925907e-02
8.500464896897334e-01	0.000000e+00	-2.924076e-02
8.500465359427110e-01	0.000000e+00	-2.922377e-02
8.500466284486660e-01	0.000000e+00	-2.921953e-02
8.500612735054071e-01	0.000000e+00	-3.135580e-02
8.500759185621483e-01	0.000000e+00	-3.419684e-02
8.500905636188893e-01	0.000000e+00	-3.774266e-02
8.501052086756304e-01	0.000000e+00	-4.199326e-02
8.501198537323715e-01	0.000000e+00	-4.694863e-02
8.501344987891127e-01	0.000000e+00	-5.260878e-02
8.501491438458538e-01	0.000000e+00	-5.897371e-02
8.502491438458538e-01	0.000000e+00	-1.184544e-01
8.503491438458538e-01	0.000000e+00	-2.031746e-01
8.504491438458538e-01	0.000000e+00	-3.075837e-01
8.505491438458538e-01	0.000000e+00	-4.258837e-01
8.506491438458538e-01	0.000000e+00	-5.522564e-01
8.507491438458538e-01	0.000000e+00	-6.810589e-01
8.508491438458538e-01	0.000000e+00	-8.070129e-01
8.509491438458537e-01	0.000000e+00	-9.253518e-01
8.510491438458537e-01	0.000000e+00	-1.031954e+00
8.511491438458537e-01	0.000000e+00	-1.123427e+00
8.512491438458537e-01	0.000000e+00	-1.197177e+00
8.513491438458537e-01	0.000000e+00	-1.251432e+00
8.514491438458537e-01	0.000000e+00	-1.285241e+00
8.515491438458537e-01	0.000000e+00	-1.298442e+00
8.516491438458537e-01	0.000000e+00	-1.291610e+00
8.517491438458537e-01	0.000000e+00	-1.265976e+00
8.518491438458536e-01	0.000000e+00	-1.223338e+00
8.519491438458536e-01	0.000000e+00	-1.165950e+00
8.520491438458536e-01	0.000000e+00	-1.096414e+00
8.521491438458536e-01	0.000000e+00	-1.017556e+00
8.522491438458536e-01	0.000000e+00	-9.323195e-01
8.523491438458536e-01	0.000000e+00	-8.436454e-01
8.524491438458536e-01	0.000000e+00	-7.543781e-01
8.525491438458536e-01	0.000000e+00	-6.671673e-01
8.526491438458536e-01	0.000000e+00	-5.843979e-01
8.527491438458535e-01	0.000000e+00	-5.081209e-01
8.528491438458535e-01	0.000000e+00	-4.400150e-01
8.529491438458535e-01	0.000000e+00	-3.813500e-01
8.530491438458535e-01	0.000000e+00	-3.329813e-01
8.531491438458535e-01	0.000000e+00	-2.953453e-01
8.532491438458535e-01	0.000000e+00	-2.684833e-01
8.533491438458535e-01	0.000000e+00	-2.520636e-01
8.534491438458535e-01	0.000000e+00	-2.454287e-01
8.535491438458535e-01	0.000000e+00	-2.476359e-01
8.536491438458534e-01	0.000000e+00	-2.575192e-01
8.537491438458534e-01	0.000000e+00	-2.737395e-01
8.538491438458534e-01	0.000000e+00	-2.948516e-01
8.539491438458534e-01	0.000000e+00	-3.193551e-01
8.540491438458534e-01	0.000000e+00	-3.457575e-01
8.541491438458534e-01	0.000000e+00	-3.726185e-01
8.542491438458534e-01	0.000000e+00	-3.986025e-01
8.543491438458534e-01	0.000000e+00	-4.225099e-01
8.544491438458534e-01	0.000000e+00	-4.433148e-01
8.545491438458533e-01	0.000000e+00	-4.601804e-01
8.546491438458533e-01	0.000000e+00	-4.724800e-01
8.547491438458533e-01	0.000000e+00	-4.797956e-01
8.548491438458533e-01	0.000000e+00	-4.819233e-01
8.549491438458533e-01	0.000000e+00	-4.788563e-01
8.550491438458533e-01	0.000000e+00	-4.707775e-01
8.551491438458533e-01	0.000000e+00	-4.580309e-01
8.552491438458533e-01	0.000000e+00	-4.411046e-01
8.553491438458533e-01	0.000000e+00	-4.205952e-01
8.554491438458532e-01	0.000000e+00	-3.971862e-01
8.555491438458532e-01	0.000000e+00	-3.716104e-01
8.556491438458532e-01	0.000000e+00	-3.446274e-01
8.557491438458532e-01	0.000000e+00	-3.169885e-01
8.558491438458532e-01	0.000000e+00	-2.894179e-01
8.559491438458532e-01	0.000000e+00	-2.625830e-01
8.560491438458532e-01	0.000000e+00	-2.370823e-01
8.561491438458532e-01	0.000000e+00	-2.134231e-01
8.562491438458532e-01	0.000000e+00	-1.920178e-01
8.563491438458531e-01	0.000000e+00	-1.731699e-01
8.564491438458531e-01	0.000000e+00	-1.570789e-01
8.565491438458531e-01	0.000000e+00	-1.438344e-01
8.566491438458531e-01	0.000000e+00	-1.334280e-01
8.567491438458531e-01	0.000000e+00	-1.257546e-01
8.568491438458531e-01	0.000000e+00	-1.206303e-01
8.569491438458531e-01	0.000000e+00	-1.177977e-01
8.570491438458531e-01	0.000000e+00	-1.169472e-01
8.571491438458531e-01	0.000000e+00	-1.177255e-01
8.572491438458530e-01	0.000000e+00	-1.197570e-01
8.573491438458530e-01	0.000000e+00	-1.226525e-01
8.574491438458530e-01	0.000000e+00	-1.260301e-01
8.575491438458530e-01	0.000000e+00	-1.295211e-01
8.576491438458530e-01	0.000000e+00	-1.327884e-01
8.577491438458530e-01	0.000000e+00	-1.355289e-01
8.578491438458530e-01	0.000000e+00	-1.374883e-01
8.579491438458530e-01	0.000000e+00	-1.384591e-01
8.580491438458530e-01	0.000000e+00	-1.382910e-01
8.581491438458529e-01	0.000000e+00	-1.368849e-01
8.582491438458529e-01	0.000000e+00	-1.341990e-01
8.583491438458529e-01	0.000000e+00	-1.302390e-01
8.584491438458529e-01	0.000000e+00	-1.250609e-01
8.585491438458529e-01	0.000000e+00	-1.187590e-01
8.586491438458529e-01	0.000000e+00	-1.114652e-01
8.587491438458529e-01	0.000000e+00	-1.033359e-01
8.588491438458529e-01	0.000000e+00	-9.455058e-02
8.589491438458529e-01	0.000000e+00	-8.529752e-02
8.590491438458528e-01	0.000000e+00	-7.577296e-02
8.591491438458528e-01	0.000000e+00	-6.616718e-02
8.592491438458528e-01	0.000000e+00	-5.666478e-02
8.593491438458528e-01	0.000000e+00	-4.743225e-02
8.594491438458528e-01	0.000000e+00	-3.861998e-02
8.595491438458528e-01	0.000000e+00	-3.035182e-02
8.596491438458528e-01	0.000000e+00	-2.272921e-02
8.597491438458528e-01	0.000000e+00	-1.582301e-02
8.598491438458528e-01	0.000000e+00	-9.679638e-03
8.599491438458527e-01	0.000000e+00	-4.315057e-03
8.600491438458527e-01	0.000000e+00	2.772060e-04
8.601491438458527e-01	0.000000e+00	4.130410e-03
8.602491438458527e-01	0.000000e+00	7.295160e-03
8.603491438458527e-01	0.000000e+00	9.842602e-03
8.604491438458527e-01	0.000000e+00	1.185417e-02
8.605491438458527e-01	0.000000e+00	1.342425e-02
8.606491438458527e-01	0.000000e+00	1.464972e-02
8.607491438458527e-01	0.000000e+00	1.563261e-02
8.608491438458526e-01	0.000000e+00	1.647010e-02
8.609491438458526e-01	0.000000e+00	1.725766e-02
