Freq.	V(vout)
4.04575891697386e+02	(3.24046718259955e-01dB,-1.39461476145240e+02°)
4.05508535448327e+02	(2.57468550254995e-01dB,-1.39695103482416e+02°)
4.06443329165156e+02	(1.90979301711015e-01dB,-1.39926469160619e+02°)
4.07380277804056e+02	(1.24580441912944e-01dB,-1.40155601277658e+02°)
4.08319386332635e+02	(5.82733705184547e-02dB,-1.40382527608237e+02°)
4.09260659729954e+02	(-7.94058030446663e-03dB,-1.40607275603818e+02°)
4.10204102986550e+02	(-7.40601437940004e-02dB,-1.40829872392729e+02°)
4.11149721104465e+02	(-1.40084116563830e-01dB,-1.41050344780533e+02°)
4.12097519097273e+02	(-2.06011356625203e-01dB,-1.41268719250609e+02°)
4.13047501990104e+02	(-2.71840781460210e-01dB,-1.41485021964961e+02°)
4.13999674819673e+02	(-3.37571366145724e-01dB,-1.41699278765219e+02°)
4.14954042634305e+02	(-4.03202141527143e-01dB,-1.41911515173832e+02°)
4.15910610493964e+02	(-4.68732192440807e-01dB,-1.42121756395437e+02°)
4.16869383470277e+02	(-5.34160655984394e-01dB,-1.42330027318391e+02°)
4.17830366646563e+02	(-5.99486719834211e-01dB,-1.42536352516454e+02°)
4.18793565117860e+02	(-6.64709620608519e-01dB,-1.42740756250616e+02°)
4.19758983990949e+02	(-7.29828642275901e-01dB,-1.42943262471058e+02°)
4.20726628384385e+02	(-7.94843114607780e-01dB,-1.43143894819228e+02°)
4.21696503428523e+02	(-8.59752411674074e-01dB,-1.43342676630037e+02°)
4.22668614265544e+02	(-9.24555950381167e-01dB,-1.43539630934157e+02°)
4.23642966049482e+02	(-9.89253189050925e-01dB,-1.43734780460413e+02°)
4.24619563946253e+02	(-1.05384362604049e+00dB,-1.43928147638261e+02°)
4.25598413133683e+02	(-1.11832679840099e+00dB,-1.44119754600357e+02°)
4.26579518801533e+02	(-1.18270228057509e+00dB,-1.44309623185183e+02°)
4.27562886151526e+02	(-1.24696968313206e+00dB,-1.44497774939752e+02°)
4.28548520397379e+02	(-1.31112865153933e+00dB,-1.44684231122373e+02°)
4.29536426764827e+02	(-1.37517886497009e+00dB,-1.44869012705457e+02°)
4.30526610491650e+02	(-1.43912003514556e+00dB,-1.45052140378390e+02°)
4.31519076827705e+02	(-1.50295190521138e+00dB,-1.45233634550433e+02°)
4.32513831034948e+02	(-1.56667424864710e+00dB,-1.45413515353669e+02°)
4.33510878387468e+02	(-1.63028686820808e+00dB,-1.45591802645980e+02°)
4.34510224171510e+02	(-1.69378959489874e+00dB,-1.45768516014053e+02°)
4.35511873685507e+02	(-1.75718228697656e+00dB,-1.45943674776407e+02°)
4.36515832240104e+02	(-1.82046482898587e+00dB,-1.46117297986448e+02°)
4.37522105158190e+02	(-1.88363713082064e+00dB,-1.46289404435529e+02°)
4.38530697774924e+02	(-1.94669912681580e+00dB,-1.46460012656033e+02°)
4.39541615437763e+02	(-2.00965077486575e+00dB,-1.46629140924458e+02°)
4.40554863506491e+02	(-2.07249205556987e+00dB,-1.46796807264513e+02°)
4.41570447353250e+02	(-2.13522297140410e+00dB,-1.46963029450215e+02°)
4.42588372362564e+02	(-2.19784354591756e+00dB,-1.47127825008983e+02°)
4.43608643931370e+02	(-2.26035382295414e+00dB,-1.47291211224738e+02°)
4.44631267469046e+02	(-2.32275386589793e+00dB,-1.47453205140988e+02°)
4.45656248397440e+02	(-2.38504375694179e+00dB,-1.47613823563915e+02°)
4.46683592150900e+02	(-2.44722359637867e+00dB,-1.47773083065447e+02°)
4.47713304176299e+02	(-2.50929350191495e+00dB,-1.47930999986322e+02°)
4.48745389933069e+02	(-2.57125360800501e+00dB,-1.48087590439136e+02°)
4.49779854893224e+02	(-2.63310406520662e+00dB,-1.48242870311377e+02°)
4.50816704541396e+02	(-2.69484503955658e+00dB,-1.48396855268445e+02°)
4.51855944374858e+02	(-2.75647671196571e+00dB,-1.48549560756655e+02°)
4.52897579903557e+02	(-2.81799927763305e+00dB,-1.48701002006211e+02°)
4.53941616650139e+02	(-2.87941294547842e+00dB,-1.48851194034173e+02°)
4.54988060149984e+02	(-2.94071793759303e+00dB,-1.49000151647394e+02°)
4.56036915951231e+02	(-3.00191448870723e+00dB,-1.49147889445433e+02°)
4.57088189614810e+02	(-3.06300284567545e+00dB,-1.49294421823454e+02°)
4.58141886714468e+02	(-3.12398326697738e+00dB,-1.49439762975084e+02°)
4.59198012836803e+02	(-3.18485602223499e+00dB,-1.49583926895264e+02°)
4.60256573581291e+02	(-3.24562139174519e+00dB,-1.49726927383060e+02°)
4.61317574560314e+02	(-3.30627966602725e+00dB,-1.49868778044452e+02°)
4.62381021399195e+02	(-3.36683114538492e+00dB,-1.50009492295096e+02°)
4.63446919736222e+02	(-3.42727613948266e+00dB,-1.50149083363056e+02°)
4.64515275222683e+02	(-3.48761496693533e+00dB,-1.50287564291509e+02°)
4.65586093522893e+02	(-3.54784795491141e+00dB,-1.50424947941422e+02°)
4.66659380314222e+02	(-3.60797543874901e+00dB,-1.50561246994195e+02°)
4.67735141287132e+02	(-3.66799776158424e+00dB,-1.50696473954278e+02°)
4.68813382145198e+02	(-3.72791527399187e+00dB,-1.50830641151759e+02°)
4.69894108605148e+02	(-3.78772833363761e+00dB,-1.50963760744917e+02°)
4.70977326396886e+02	(-3.84743730494187e+00dB,-1.51095844722750e+02°)
4.72063041263523e+02	(-3.90704255875443e+00dB,-1.51226904907469e+02°)
4.73151258961413e+02	(-3.96654447203990e+00dB,-1.51356952956960e+02°)
4.74241985260177e+02	(-4.02594342757364e+00dB,-1.51486000367221e+02°)
4.75335225942737e+02	(-4.08523981364751e+00dB,-1.51614058474763e+02°)
4.76430986805348e+02	(-4.14443402378557e+00dB,-1.51741138458980e+02°)
4.77529273657623e+02	(-4.20352645646927e+00dB,-1.51867251344492e+02°)
4.78630092322570e+02	(-4.26251751487151e+00dB,-1.51992408003454e+02°)
4.79733448636620e+02	(-4.32140760659997e+00dB,-1.52116619157835e+02°)
4.80839348449660e+02	(-4.38019714344874e+00dB,-1.52239895381666e+02°)
4.81947797625058e+02	(-4.43888654115853e+00dB,-1.52362247103259e+02°)
4.83058802039703e+02	(-4.49747621918470e+00dB,-1.52483684607396e+02°)
4.84172367584030e+02	(-4.55596660047339e+00dB,-1.52604218037482e+02°)
4.85288500162051e+02	(-4.61435811124518e+00dB,-1.52723857397675e+02°)
4.86407205691392e+02	(-4.67265118078591e+00dB,-1.52842612554983e+02°)
4.87528490103316e+02	(-4.73084624124492e+00dB,-1.52960493241333e+02°)
4.88652359342763e+02	(-4.78894372744003e+00dB,-1.53077509055602e+02°)
4.89778819368376e+02	(-4.84694407666920e+00dB,-1.53193669465634e+02°)
4.90907876152533e+02	(-4.90484772852880e+00dB,-1.53308983810216e+02°)
4.92039535681380e+02	(-4.96265512473805e+00dB,-1.53423461301026e+02°)
4.93173803954865e+02	(-5.02036670896963e+00dB,-1.53537111024559e+02°)
4.94310686986764e+02	(-5.07798292668604e+00dB,-1.53649941944017e+02°)
4.95450190804719e+02	(-5.13550422498193e+00dB,-1.53761962901178e+02°)
4.96592321450265e+02	(-5.19293105243173e+00dB,-1.53873182618231e+02°)
4.97737084978864e+02	(-5.25026385894274e+00dB,-1.53983609699588e+02°)
4.98884487459940e+02	(-5.30750309561340e+00dB,-1.54093252633665e+02°)
5.00034534976907e+02	(-5.36464921459658e+00dB,-1.54202119794641e+02°)
5.01187233627200e+02	(-5.42170266896781e+00dB,-1.54310219444184e+02°)
5.02342589522315e+02	(-5.47866391259810e+00dB,-1.54417559733156e+02°)
5.03500608787832e+02	(-5.53553340003148e+00dB,-1.54524148703289e+02°)
5.04661297563456e+02	(-5.59231158636674e+00dB,-1.54629994288839e+02°)
5.05824662003041e+02	(-5.64899892714385e+00dB,-1.54735104318207e+02°)
5.06990708274631e+02	(-5.70559587823402e+00dB,-1.54839486515545e+02°)
5.08159442560487e+02	(-5.76210289573424e+00dB,-1.54943148502328e+02°)
5.09330871057122e+02	(-5.81852043586543e+00dB,-1.55046097798908e+02°)
5.10504999975333e+02	(-5.87484895487448e+00dB,-1.55148341826039e+02°)
5.11681835540234e+02	(-5.93108890893985e+00dB,-1.55249887906383e+02°)
5.12861383991291e+02	(-5.98724075408080e+00dB,-1.55350743265989e+02°)
5.14043651582352e+02	(-6.04330494607008e+00dB,-1.55450915035748e+02°)
5.15228644581682e+02	(-6.09928194034968e+00dB,-1.55550410252830e+02°)
5.16416369271996e+02	(-6.15517219195011e+00dB,-1.55649235862094e+02°)
5.17606831950493e+02	(-6.21097615541258e+00dB,-1.55747398717475e+02°)
5.18800038928886e+02	(-6.26669428471419e+00dB,-1.55844905583354e+02°)
5.19995996533441e+02	(-6.32232703319617e+00dB,-1.55941763135903e+02°)
5.21194711105005e+02	(-6.37787485349480e+00dB,-1.56037977964407e+02°)
5.22396188999044e+02	(-6.43333819747513e+00dB,-1.56133556572570e+02°)
5.23600436585674e+02	(-6.48871751616720e+00dB,-1.56228505379793e+02°)
5.24807460249696e+02	(-6.54401325970512e+00dB,-1.56322830722443e+02°)
5.26017266390630e+02	(-6.59922587726824e+00dB,-1.56416538855087e+02°)
5.27229861422746e+02	(-6.65435581702497e+00dB,-1.56509635951720e+02°)
5.28445251775104e+02	(-6.70940352607890e+00dB,-1.56602128106965e+02°)
5.29663443891581e+02	(-6.76436945041698e+00dB,-1.56694021337255e+02°)
5.30884444230911e+02	(-6.81925403486006e+00dB,-1.56785321582002e+02°)
5.32108259266717e+02	(-6.87405772301550e+00dB,-1.56876034704737e+02°)
5.33334895487543e+02	(-6.92878095723165e+00dB,-1.56966166494243e+02°)
5.34564359396894e+02	(-6.98342417855451e+00dB,-1.57055722665658e+02°)
5.35796657513264e+02	(-7.03798782668617e+00dB,-1.57144708861574e+02°)
5.37031796370174e+02	(-7.09247233994505e+00dB,-1.57233130653106e+02°)
5.38269782516210e+02	(-7.14687815522803e+00dB,-1.57320993540949e+02°)
5.39510622515049e+02	(-7.20120570797424e+00dB,-1.57408302956421e+02°)
5.40754322945502e+02	(-7.25545543213049e+00dB,-1.57495064262484e+02°)
5.42000890401545e+02	(-7.30962776011840e+00dB,-1.57581282754750e+02°)
5.43250331492354e+02	(-7.36372312280288e+00dB,-1.57666963662475e+02°)
5.44502652842342e+02	(-7.41774194946244e+00dB,-1.57752112149528e+02°)
5.45757861091191e+02	(-7.47168466776065e+00dB,-1.57836733315359e+02°)
5.47015962893892e+02	(-7.52555170371917e+00dB,-1.57920832195931e+02°)
5.48276964920774e+02	(-7.57934348169206e+00dB,-1.58004413764661e+02°)
5.49540873857544e+02	(-7.63306042434151e+00dB,-1.58087482933324e+02°)
5.50807696405323e+02	(-7.68670295261475e+00dB,-1.58170044552956e+02°)
5.52077439280677e+02	(-7.74027148572217e+00dB,-1.58252103414740e+02°)
5.53350109215656e+02	(-7.79376644111674e+00dB,-1.58333664250871e+02°)
5.54625712957829e+02	(-7.84718823447445e+00dB,-1.58414731735420e+02°)
5.55904257270322e+02	(-7.90053727967598e+00dB,-1.58495310485171e+02°)
5.57185748931848e+02	(-7.95381398878938e+00dB,-1.58575405060451e+02°)
5.58470194736749e+02	(-8.00701877205367e+00dB,-1.58655019965948e+02°)
5.59757601495028e+02	(-8.06015203786373e+00dB,-1.58734159651515e+02°)
5.61047976032388e+02	(-8.11321419275592e+00dB,-1.58812828512953e+02°)
5.62341325190267e+02	(-8.16620564139465e+00dB,-1.58891030892797e+02°)
5.63637655825872e+02	(-8.21912678655995e+00dB,-1.58968771081077e+02°)
5.64936974812220e+02	(-8.27197802913592e+00dB,-1.59046053316070e+02°)
5.66239289038170e+02	(-8.32475976809985e+00dB,-1.59122881785043e+02°)
5.67544605408464e+02	(-8.37747240051235e+00dB,-1.59199260624981e+02°)
5.68852930843758e+02	(-8.43011632150817e+00dB,-1.59275193923302e+02°)
5.70164272280664e+02	(-8.48269192428779e+00dB,-1.59350685718569e+02°)
5.71478636671783e+02	(-8.53519960010975e+00dB,-1.59425740001179e+02°)
5.72796030985745e+02	(-8.58763973828362e+00dB,-1.59500360714049e+02°)
5.74116462207243e+02	(-8.64001272616382e+00dB,-1.59574551753288e+02°)
5.75439937337072e+02	(-8.69231894914387e+00dB,-1.59648316968861e+02°)
5.76766463392166e+02	(-8.74455879065148e+00dB,-1.59721660165239e+02°)
5.78096047405633e+02	(-8.79673263214410e+00dB,-1.59794585102040e+02°)
5.79428696426796e+02	(-8.84884085310512e+00dB,-1.59867095494663e+02°)
5.80764417521226e+02	(-8.90088383104071e+00dB,-1.59939195014905e+02°)
5.82103217770785e+02	(-8.95286194147704e+00dB,-1.60010887291576e+02°)
5.83445104273659e+02	(-9.00477555795817e+00dB,-1.60082175911101e+02°)
5.84790084144394e+02	(-9.05662505204442e+00dB,-1.60153064418107e+02°)
5.86138164513942e+02	(-9.10841079331119e+00dB,-1.60223556316014e+02°)
5.87489352529690e+02	(-9.16013314934823e+00dB,-1.60293655067601e+02°)
5.88843655355502e+02	(-9.21179248575950e+00dB,-1.60363364095579e+02°)
5.90201080171757e+02	(-9.26338916616332e+00dB,-1.60432686783138e+02°)
5.91561634175386e+02	(-9.31492355219302e+00dB,-1.60501626474501e+02°)
5.92925324579912e+02	(-9.36639600349794e+00dB,-1.60570186475461e+02°)
5.94292158615485e+02	(-9.41780687774488e+00dB,-1.60638370053910e+02°)
5.95662143528922e+02	(-9.46915653061991e+00dB,-1.60706180440361e+02°)
5.97035286583749e+02	(-9.52044531583055e+00dB,-1.60773620828465e+02°)
5.98411595060231e+02	(-9.57167358510820e+00dB,-1.60840694375512e+02°)
5.99791076255421e+02	(-9.62284168821110e+00dB,-1.60907404202933e+02°)
6.01173737483189e+02	(-9.67394997292734e+00dB,-1.60973753396788e+02°)
6.02559586074268e+02	(-9.72499878507854e+00dB,-1.61039745008251e+02°)
6.03948629376290e+02	(-9.77598846852341e+00dB,-1.61105382054082e+02°)
6.05340874753824e+02	(-9.82691936516191e+00dB,-1.61170667517098e+02°)
6.06736329588415e+02	(-9.87779181493958e+00dB,-1.61235604346630e+02°)
6.08135001278628e+02	(-9.92860615585210e+00dB,-1.61300195458982e+02°)
6.09536897240079e+02	(-9.97936272395015e+00dB,-1.61364443737871e+02°)
6.10942024905481e+02	(-1.00300618533444e+01dB,-1.61428352034872e+02°)
6.12350391724682e+02	(-1.00807038762111e+01dB,-1.61491923169848e+02°)
6.13762005164703e+02	(-1.01312891227971e+01dB,-1.61555159931377e+02°)
6.15176872709777e+02	(-1.01818179214261e+01dB,-1.61618065077172e+02°)
6.16595001861390e+02	(-1.02322905985042e+01dB,-1.61680641334494e+02°)
6.18016400138324e+02	(-1.02827074785266e+01dB,-1.61742891400559e+02°)
6.19441075076689e+02	(-1.03330688840831e+01dB,-1.61804817942939e+02°)
6.20869034229971e+02	(-1.03833751358653e+01dB,-1.61866423599957e+02°)
6.22300285169067e+02	(-1.04336265526729e+01dB,-1.61927710981075e+02°)
6.23734835482326e+02	(-1.04838234514207e+01dB,-1.61988682667277e+02°)
6.25172692775593e+02	(-1.05339661471455e+01dB,-1.62049341211447e+02°)
6.26613864672242e+02	(-1.05840549530131e+01dB,-1.62109689138737e+02°)
6.28058358813224e+02	(-1.06340901803260e+01dB,-1.62169728946938e+02°)
6.29506182857104e+02	(-1.06840721385301e+01dB,-1.62229463106836e+02°)
6.30957344480099e+02	(-1.07340011352229e+01dB,-1.62288894062566e+02°)
6.32411851376125e+02	(-1.07838774761608e+01dB,-1.62348024231966e+02°)
6.33869711256832e+02	(-1.08337014652669e+01dB,-1.62406856006918e+02°)
6.35330931851649e+02	(-1.08834734046389e+01dB,-1.62465391753685e+02°)
6.36795520907821e+02	(-1.09331935945569e+01dB,-1.62523633813251e+02°)
6.38263486190453e+02	(-1.09828623334919e+01dB,-1.62581584501644e+02°)
6.39734835482552e+02	(-1.10324799181133e+01dB,-1.62639246110261e+02°)
6.41209576585066e+02	(-1.10820466432977e+01dB,-1.62696620906191e+02°)
6.42687717316923e+02	(-1.11315628021369e+01dB,-1.62753711132526e+02°)
6.44169265515081e+02	(-1.11810286859464e+01dB,-1.62810519008671e+02°)
6.45654229034559e+02	(-1.12304445842739e+01dB,-1.62867046730649e+02°)
6.47142615748486e+02	(-1.12798107849078e+01dB,-1.62923296471404e+02°)
6.48634433548141e+02	(-1.13291275738856e+01dB,-1.62979270381095e+02°)
6.50129690342993e+02	(-1.13783952355027e+01dB,-1.63034970587388e+02°)
6.51628394060745e+02	(-1.14276140523215e+01dB,-1.63090399195743e+02°)
6.53130552647374e+02	(-1.14767843051792e+01dB,-1.63145558289699e+02°)
6.54636174067177e+02	(-1.15259062731976e+01dB,-1.63200449931154e+02°)
6.56145266302807e+02	(-1.15749802337912e+01dB,-1.63255076160634e+02°)
6.57657837355322e+02	(-1.16240064626765e+01dB,-1.63309438997574e+02°)
6.59173895244222e+02	(-1.16729852338808e+01dB,-1.63363540440574e+02°)
6.60693448007496e+02	(-1.17219168197511e+01dB,-1.63417382467670e+02°)
6.62216503701662e+02	(-1.17708014909629e+01dB,-1.63470967036592e+02°)
6.63743070401809e+02	(-1.18196395165297e+01dB,-1.63524296085015e+02°)
6.65273156201641e+02	(-1.18684311638116e+01dB,-1.63577371530818e+02°)
6.66806769213522e+02	(-1.19171766985242e+01dB,-1.63630195272325e+02°)
6.68343917568514e+02	(-1.19658763847483e+01dB,-1.63682769188556e+02°)
6.69884609416425e+02	(-1.20145304849382e+01dB,-1.63735095139462e+02°)
6.71428852925851e+02	(-1.20631392599314e+01dB,-1.63787174966170e+02°)
6.72976656284216e+02	(-1.21117029689574e+01dB,-1.63839010491207e+02°)
6.74528027697820e+02	(-1.21602218696467e+01dB,-1.63890603518742e+02°)
6.76082975391880e+02	(-1.22086962180402e+01dB,-1.63941955834805e+02°)
6.77641507610573e+02	(-1.22571262685981e+01dB,-1.63993069207516e+02°)
6.79203632617082e+02	(-1.23055122742090e+01dB,-1.64043945387303e+02°)
6.80769358693639e+02	(-1.23538544861991e+01dB,-1.64094586107122e+02°)
6.82338694141566e+02	(-1.24021531543412e+01dB,-1.64144993082672e+02°)
6.83911647281326e+02	(-1.24504085268639e+01dB,-1.64195168012604e+02°)
6.85488226452558e+02	(-1.24986208504605e+01dB,-1.64245112578732e+02°)
6.87068440014128e+02	(-1.25467903702984e+01dB,-1.64294828446240e+02°)
6.88652296344172e+02	(-1.25949173300278e+01dB,-1.64344317263880e+02°)
6.90239803840137e+02	(-1.26430019717909e+01dB,-1.64393580664178e+02°)
6.91830970918832e+02	(-1.26910445362311e+01dB,-1.64442620263627e+02°)
6.93425806016464e+02	(-1.27390452625018e+01dB,-1.64491437662882e+02°)
6.95024317588691e+02	(-1.27870043882753e+01dB,-1.64540034446953e+02°)
6.96626514110663e+02	(-1.28349221497522e+01dB,-1.64588412185395e+02°)
6.98232404077065e+02	(-1.28827987816700e+01dB,-1.64636572432489e+02°)
6.99841996002167e+02	(-1.29306345173122e+01dB,-1.64684516727432e+02°)
7.01455298419865e+02	(-1.29784295885170e+01dB,-1.64732246594515e+02°)
7.03072319883727e+02	(-1.30261842256868e+01dB,-1.64779763543301e+02°)
7.04693068967040e+02	(-1.30738986577962e+01dB,-1.64827069068804e+02°)
7.06317554262855e+02	(-1.31215731124015e+01dB,-1.64874164651660e+02°)
7.07945784384030e+02	(-1.31692078156493e+01dB,-1.64921051758300e+02°)
7.09577767963281e+02	(-1.32168029922853e+01dB,-1.64967731841116e+02°)
7.11213513653221e+02	(-1.32643588656630e+01dB,-1.65014206338634e+02°)
7.12853030126411e+02	(-1.33118756577526e+01dB,-1.65060476675669e+02°)
7.14496326075405e+02	(-1.33593535891494e+01dB,-1.65106544263497e+02°)
7.16143410212793e+02	(-1.34067928790829e+01dB,-1.65152410500008e+02°)
7.17794291271252e+02	(-1.34541937454250e+01dB,-1.65198076769865e+02°)
7.19448978003590e+02	(-1.35015564046989e+01dB,-1.65243544444660e+02°)
7.21107479182790e+02	(-1.35488810720875e+01dB,-1.65288814883070e+02°)
7.22769803602060e+02	(-1.35961679614421e+01dB,-1.65333889431004e+02°)
7.24435960074880e+02	(-1.36434172852907e+01dB,-1.65378769421753e+02°)
7.26105957435044e+02	(-1.36906292548466e+01dB,-1.65423456176141e+02°)
7.27779804536713e+02	(-1.37378040800168e+01dB,-1.65467951002664e+02°)
7.29457510254457e+02	(-1.37849419694102e+01dB,-1.65512255197640e+02°)
7.31139083483306e+02	(-1.38320431303466e+01dB,-1.65556370045344e+02°)
7.32824533138792e+02	(-1.38791077688640e+01dB,-1.65600296818152e+02°)
7.34513868157003e+02	(-1.39261360897277e+01dB,-1.65644036776677e+02°)
7.36207097494623e+02	(-1.39731282964382e+01dB,-1.65687591169903e+02°)
7.37904230128988e+02	(-1.40200845912394e+01dB,-1.65730961235321e+02°)
7.39605275058125e+02	(-1.40670051751270e+01dB,-1.65774148199061e+02°)
7.41310241300804e+02	(-1.41138902478562e+01dB,-1.65817153276021e+02°)
7.43019137896588e+02	(-1.41607400079501e+01dB,-1.65859977669996e+02°)
7.44731973905875e+02	(-1.42075546527077e+01dB,-1.65902622573806e+02°)
7.46448758409952e+02	(-1.42543343782116e+01dB,-1.65945089169419e+02°)
7.48169500511040e+02	(-1.43010793793365e+01dB,-1.65987378628076e+02°)
7.49894209332341e+02	(-1.43477898497566e+01dB,-1.66029492110413e+02°)
7.51622894018090e+02	(-1.43944659819537e+01dB,-1.66071430766580e+02°)
7.53355563733602e+02	(-1.44411079672250e+01dB,-1.66113195736362e+02°)
7.55092227665318e+02	(-1.44877159956909e+01dB,-1.66154788149293e+02°)
7.56832895020858e+02	(-1.45342902563026e+01dB,-1.66196209124773e+02°)
